period,PE
2023-08-10 22:00:00,5460
2023-08-10 23:00:00,5406
2023-08-11 00:00:00,5283
2023-08-11 01:00:00,5178
2023-08-11 02:00:00,5021
2023-08-11 03:00:00,4726
2023-08-11 04:00:00,4387
2023-08-11 05:00:00,4074
2023-08-11 06:00:00,3846
2023-08-11 07:00:00,3694
2023-08-11 08:00:00,3614
2023-08-11 09:00:00,3625
2023-08-11 10:00:00,3773
2023-08-11 11:00:00,3982
2023-08-11 12:00:00,4330
2023-08-11 13:00:00,4675
2023-08-11 14:00:00,4987
2023-08-11 15:00:00,5280
2023-08-11 16:00:00,5522
2023-08-11 17:00:00,5739
2023-08-11 18:00:00,5919
2023-08-11 19:00:00,6035
2023-08-11 20:00:00,6168
2023-08-11 21:00:00,6270
2023-08-11 22:00:00,6290
2023-08-11 23:00:00,6096
2023-08-12 00:00:00,5731
2023-08-12 01:00:00,5491
2023-08-12 02:00:00,5225
2023-08-12 03:00:00,4892
2023-08-12 04:00:00,4539
2023-08-12 05:00:00,4227
2023-08-12 06:00:00,3990
2023-08-12 07:00:00,3818
2023-08-12 08:00:00,3727
2023-08-12 09:00:00,3692
2023-08-12 10:00:00,3724
2023-08-12 11:00:00,3788
2023-08-12 12:00:00,3998
2023-08-12 13:00:00,4355
2023-08-12 14:00:00,4691
2023-08-12 15:00:00,5046
2023-08-12 16:00:00,5433
2023-08-12 17:00:00,5682
2023-08-12 18:00:00,5814
2023-08-12 19:00:00,5999
2023-08-12 20:00:00,6207
2023-08-12 21:00:00,6245
2023-08-12 22:00:00,6138
2023-08-12 23:00:00,5969
2023-08-13 00:00:00,5715
2023-08-13 01:00:00,5594
2023-08-13 02:00:00,5421
2023-08-13 03:00:00,5181
2023-08-13 04:00:00,4920
2023-08-13 05:00:00,4692
2023-08-13 06:00:00,4405
2023-08-13 07:00:00,4162
2023-08-13 08:00:00,4022
2023-08-13 09:00:00,3933
2023-08-13 10:00:00,3911
2023-08-13 11:00:00,3899
2023-08-13 12:00:00,4113
2023-08-13 13:00:00,4533
2023-08-13 14:00:00,4944
2023-08-13 15:00:00,5298
2023-08-13 16:00:00,5606
2023-08-13 17:00:00,5848
2023-08-13 18:00:00,6015
2023-08-13 19:00:00,6158
2023-08-13 20:00:00,6274
2023-08-13 21:00:00,6409
2023-08-13 22:00:00,6481
2023-08-13 23:00:00,6393
2023-08-14 00:00:00,6085
2023-08-14 01:00:00,5824
2023-08-14 02:00:00,5543
2023-08-14 03:00:00,5145
2023-08-14 04:00:00,4764
2023-08-14 05:00:00,4427
2023-08-14 06:00:00,4184
2023-08-14 07:00:00,4019
2023-08-14 08:00:00,3909
2023-08-14 09:00:00,3907
2023-08-14 10:00:00,4046
2023-08-14 11:00:00,4255
2023-08-14 12:00:00,4543
2023-08-14 13:00:00,4822
2023-08-14 14:00:00,5070
2023-08-14 15:00:00,5316
2023-08-14 16:00:00,5632
2023-08-14 17:00:00,6008
2023-08-14 18:00:00,6371
2023-08-14 19:00:00,6647
2023-08-14 20:00:00,6851
2023-08-14 21:00:00,6924
2023-08-14 22:00:00,6935
2023-08-14 23:00:00,6677
2023-08-15 00:00:00,6370
2023-08-15 01:00:00,6185
2023-08-15 02:00:00,6165
2023-08-15 03:00:00,6149
2023-08-15 04:00:00,6132
2023-08-15 05:00:00,6116
2023-08-15 06:00:00,6099
2023-08-15 07:00:00,6083
2023-08-15 08:00:00,6066
2023-08-15 09:00:00,6050
2023-08-15 10:00:00,6033
2023-08-15 11:00:00,6017
2023-08-15 12:00:00,6000
2023-08-15 13:00:00,5984
2023-08-15 14:00:00,5967
2023-08-15 15:00:00,6116
2023-08-15 16:00:00,6449
2023-08-15 17:00:00,6731
2023-08-15 18:00:00,7005
2023-08-15 19:00:00,7148
2023-08-15 20:00:00,7328
2023-08-15 21:00:00,7306
2023-08-15 22:00:00,7181
2023-08-15 23:00:00,6918
2023-08-16 00:00:00,6562
2023-08-16 01:00:00,6377
2023-08-16 02:00:00,6101
2023-08-16 03:00:00,5706
2023-08-16 04:00:00,5252
2023-08-16 05:00:00,4917
2023-08-16 06:00:00,4699
2023-08-16 07:00:00,4519
2023-08-16 08:00:00,4392
2023-08-16 09:00:00,4421
2023-08-16 10:00:00,4478
2023-08-16 11:00:00,4741
2023-08-16 12:00:00,5002
2023-08-16 13:00:00,5226
2023-08-16 14:00:00,5458
2023-08-16 15:00:00,5733
2023-08-16 16:00:00,6008
2023-08-16 17:00:00,6267
2023-08-16 18:00:00,6483
2023-08-16 19:00:00,6649
2023-08-16 20:00:00,6770
2023-08-16 21:00:00,6843
2023-08-16 22:00:00,6850
2023-08-16 23:00:00,6694
2023-08-17 00:00:00,6328
2023-08-17 01:00:00,6149
2023-08-17 02:00:00,5854
2023-08-17 03:00:00,5425
2023-08-17 04:00:00,4999
2023-08-17 05:00:00,4702
2023-08-17 06:00:00,4469
2023-08-17 07:00:00,4284
2023-08-17 08:00:00,4191
2023-08-17 09:00:00,4189
2023-08-17 10:00:00,4334
2023-08-17 11:00:00,4545
2023-08-17 12:00:00,4861
2023-08-17 13:00:00,5171
2023-08-17 14:00:00,5539
2023-08-17 15:00:00,5880
2023-08-17 16:00:00,6169
2023-08-17 17:00:00,6444
2023-08-17 18:00:00,6656
2023-08-17 19:00:00,6829
2023-08-17 20:00:00,6965
2023-08-17 21:00:00,7029
2023-08-17 22:00:00,7000
2023-08-17 23:00:00,6827
2023-08-18 00:00:00,6526
2023-08-18 01:00:00,6320
2023-08-18 02:00:00,6049
2023-08-18 03:00:00,5662
2023-08-18 04:00:00,5285
2023-08-18 05:00:00,4971
2023-08-18 06:00:00,4811
2023-08-18 07:00:00,4674
2023-08-18 08:00:00,4579
2023-08-18 09:00:00,4635
2023-08-18 10:00:00,4705
2023-08-18 11:00:00,4715
2023-08-18 12:00:00,4753
2023-08-18 13:00:00,4992
2023-08-18 14:00:00,5029
2023-08-18 15:00:00,5180
2023-08-18 16:00:00,5442
2023-08-18 17:00:00,5619
2023-08-18 18:00:00,5747
2023-08-18 19:00:00,5824
2023-08-18 20:00:00,5900
2023-08-18 21:00:00,5907
2023-08-18 22:00:00,5829
2023-08-18 23:00:00,5543
2023-08-19 00:00:00,5158
2023-08-19 01:00:00,4946
2023-08-19 02:00:00,4713
2023-08-19 03:00:00,4406
2023-08-19 04:00:00,4088
2023-08-19 05:00:00,3815
2023-08-19 06:00:00,3604
2023-08-19 07:00:00,3440
2023-08-19 08:00:00,3337
2023-08-19 09:00:00,3286
2023-08-19 10:00:00,3297
2023-08-19 11:00:00,3329
2023-08-19 12:00:00,3484
2023-08-19 13:00:00,3739
2023-08-19 14:00:00,3954
2023-08-19 15:00:00,4138
2023-08-19 16:00:00,4282
2023-08-19 17:00:00,4415
2023-08-19 18:00:00,4533
2023-08-19 19:00:00,4664
2023-08-19 20:00:00,4813
2023-08-19 21:00:00,4978
2023-08-19 22:00:00,5046
2023-08-19 23:00:00,4951
2023-08-20 00:00:00,4718
2023-08-20 01:00:00,4597
2023-08-20 02:00:00,4418
2023-08-20 03:00:00,4188
2023-08-20 04:00:00,3918
2023-08-20 05:00:00,3693
2023-08-20 06:00:00,3520
2023-08-20 07:00:00,3388
2023-08-20 08:00:00,3297
2023-08-20 09:00:00,3252
2023-08-20 10:00:00,3250
2023-08-20 11:00:00,3261
2023-08-20 12:00:00,3417
2023-08-20 13:00:00,3714
2023-08-20 14:00:00,4046
2023-08-20 15:00:00,4366
2023-08-20 16:00:00,4671
2023-08-20 17:00:00,4968
2023-08-20 18:00:00,5227
2023-08-20 19:00:00,5467
2023-08-20 20:00:00,5683
2023-08-20 21:00:00,5868
2023-08-20 22:00:00,5954
2023-08-20 23:00:00,5859
2023-08-21 00:00:00,5601
2023-08-21 01:00:00,5476
2023-08-21 02:00:00,5243
2023-08-21 03:00:00,4956
2023-08-21 04:00:00,4611
2023-08-21 05:00:00,4310
2023-08-21 06:00:00,4084
2023-08-21 07:00:00,3919
2023-08-21 08:00:00,3849
2023-08-21 09:00:00,3890
2023-08-21 10:00:00,4023
2023-08-21 11:00:00,4264
2023-08-21 12:00:00,4541
2023-08-21 13:00:00,4873
2023-08-21 14:00:00,5148
2023-08-21 15:00:00,5520
2023-08-21 16:00:00,5921
2023-08-21 17:00:00,6293
2023-08-21 18:00:00,6582
2023-08-21 19:00:00,6804
2023-08-21 20:00:00,6896
2023-08-21 21:00:00,6991
2023-08-21 22:00:00,7041
2023-08-21 23:00:00,6891
2023-08-22 00:00:00,6612
2023-08-22 01:00:00,6401
2023-08-22 02:00:00,6102
2023-08-22 03:00:00,5674
2023-08-22 04:00:00,5266
2023-08-22 05:00:00,4954
2023-08-22 06:00:00,4666
2023-08-22 07:00:00,4436
2023-08-22 08:00:00,4294
2023-08-22 09:00:00,4219
2023-08-22 10:00:00,4336
2023-08-22 11:00:00,4467
2023-08-22 12:00:00,4604
2023-08-22 13:00:00,4781
2023-08-22 14:00:00,4944
2023-08-22 15:00:00,5135
2023-08-22 16:00:00,5281
2023-08-22 17:00:00,5425
2023-08-22 18:00:00,5524
2023-08-22 19:00:00,5675
2023-08-22 20:00:00,5804
2023-08-22 21:00:00,5891
2023-08-22 22:00:00,5927
2023-08-22 23:00:00,5740
2023-08-23 00:00:00,5406
2023-08-23 01:00:00,5230
2023-08-23 02:00:00,4927
2023-08-23 03:00:00,4540
2023-08-23 04:00:00,4187
2023-08-23 05:00:00,3884
2023-08-23 06:00:00,3674
2023-08-23 07:00:00,3540
2023-08-23 08:00:00,3451
2023-08-23 09:00:00,3452
2023-08-23 10:00:00,3606
2023-08-23 11:00:00,3804
2023-08-23 12:00:00,4076
2023-08-23 13:00:00,4285
2023-08-23 14:00:00,4455
2023-08-23 15:00:00,4561
2023-08-23 16:00:00,4695
2023-08-23 17:00:00,4890
2023-08-23 18:00:00,5123
2023-08-23 19:00:00,5276
2023-08-23 20:00:00,5320
2023-08-23 21:00:00,5292
2023-08-23 22:00:00,5298
2023-08-23 23:00:00,5199
2023-08-24 00:00:00,5083
2023-08-24 01:00:00,5068
2023-08-24 02:00:00,4822
2023-08-24 03:00:00,4541
2023-08-24 04:00:00,4198
2023-08-24 05:00:00,3946
2023-08-24 06:00:00,3765
2023-08-24 07:00:00,3619
2023-08-24 08:00:00,3570
2023-08-24 09:00:00,3640
2023-08-24 10:00:00,3765
2023-08-24 11:00:00,4090
2023-08-24 12:00:00,4335
2023-08-24 13:00:00,4531
2023-08-24 14:00:00,4664
2023-08-24 15:00:00,4737
2023-08-24 16:00:00,4819
2023-08-24 17:00:00,4869
2023-08-24 18:00:00,4861
2023-08-24 19:00:00,4844
2023-08-24 20:00:00,4787
2023-08-24 21:00:00,4782
2023-08-24 22:00:00,4843
2023-08-24 23:00:00,4811
2023-08-25 00:00:00,4767
2023-08-25 01:00:00,4759
2023-08-25 02:00:00,4602
2023-08-25 03:00:00,4353
2023-08-25 04:00:00,4080
2023-08-25 05:00:00,3885
2023-08-25 06:00:00,3755
2023-08-25 07:00:00,3655
2023-08-25 08:00:00,3655
2023-08-25 09:00:00,3719
2023-08-25 10:00:00,3901
2023-08-25 11:00:00,4182
2023-08-25 12:00:00,4460
2023-08-25 13:00:00,4645
2023-08-25 14:00:00,4833
2023-08-25 15:00:00,5056
2023-08-25 16:00:00,5244
2023-08-25 17:00:00,5433
2023-08-25 18:00:00,5642
2023-08-25 19:00:00,5852
2023-08-25 20:00:00,6042
2023-08-25 21:00:00,6214
2023-08-25 22:00:00,6284
2023-08-25 23:00:00,6180
2023-08-26 00:00:00,5935
2023-08-26 01:00:00,5769
2023-08-26 02:00:00,5499
2023-08-26 03:00:00,5179
2023-08-26 04:00:00,4851
2023-08-26 05:00:00,4553
2023-08-26 06:00:00,4320
2023-08-26 07:00:00,4153
2023-08-26 08:00:00,4038
2023-08-26 09:00:00,3985
2023-08-26 10:00:00,4009
2023-08-26 11:00:00,4067
2023-08-26 12:00:00,4246
2023-08-26 13:00:00,4623
2023-08-26 14:00:00,4983
2023-08-26 15:00:00,5353
2023-08-26 16:00:00,5687
2023-08-26 17:00:00,5939
2023-08-26 18:00:00,6022
2023-08-26 19:00:00,6104
2023-08-26 20:00:00,6219
2023-08-26 21:00:00,6327
2023-08-26 22:00:00,6326
2023-08-26 23:00:00,6147
2023-08-27 00:00:00,5822
2023-08-27 01:00:00,5609
2023-08-27 02:00:00,5337
2023-08-27 03:00:00,5015
2023-08-27 04:00:00,4681
2023-08-27 05:00:00,4366
2023-08-27 06:00:00,4105
2023-08-27 07:00:00,3909
2023-08-27 08:00:00,3777
2023-08-27 09:00:00,3695
2023-08-27 10:00:00,3672
2023-08-27 11:00:00,3677
2023-08-27 12:00:00,3831
2023-08-27 13:00:00,4164
2023-08-27 14:00:00,4540
2023-08-27 15:00:00,4880
2023-08-27 16:00:00,5186
2023-08-27 17:00:00,5458
2023-08-27 18:00:00,5712
2023-08-27 19:00:00,5903
2023-08-27 20:00:00,6021
2023-08-27 21:00:00,6098
2023-08-27 22:00:00,6141
2023-08-27 23:00:00,6035
2023-08-28 00:00:00,5835
2023-08-28 01:00:00,5707
2023-08-28 02:00:00,5447
2023-08-28 03:00:00,5110
2023-08-28 04:00:00,4757
2023-08-28 05:00:00,4446
2023-08-28 06:00:00,4235
2023-08-28 07:00:00,4066
2023-08-28 08:00:00,3976
2023-08-28 09:00:00,3997
2023-08-28 10:00:00,4190
2023-08-28 11:00:00,4432
2023-08-28 12:00:00,4689
2023-08-28 13:00:00,4956
2023-08-28 14:00:00,5069
2023-08-28 15:00:00,5267
2023-08-28 16:00:00,5503
2023-08-28 17:00:00,5752
2023-08-28 18:00:00,5907
2023-08-28 19:00:00,5929
2023-08-28 20:00:00,5884
2023-08-28 21:00:00,5845
2023-08-28 22:00:00,5778
2023-08-28 23:00:00,5618
2023-08-29 00:00:00,5479
2023-08-29 01:00:00,5413
2023-08-29 02:00:00,5219
2023-08-29 03:00:00,4843
2023-08-29 04:00:00,4501
2023-08-29 05:00:00,4229
2023-08-29 06:00:00,4023
2023-08-29 07:00:00,3887
2023-08-29 08:00:00,3819
2023-08-29 09:00:00,3827
2023-08-29 10:00:00,3984
2023-08-29 11:00:00,4293
2023-08-29 12:00:00,4583
2023-08-29 13:00:00,4773
2023-08-29 14:00:00,4906
2023-08-29 15:00:00,5089
2023-08-29 16:00:00,5228
2023-08-29 17:00:00,5432
2023-08-29 18:00:00,5577
2023-08-29 19:00:00,5614
2023-08-29 20:00:00,5657
2023-08-29 21:00:00,5732
2023-08-29 22:00:00,5765
2023-08-29 23:00:00,5687
2023-08-30 00:00:00,5594
2023-08-30 01:00:00,5556
2023-08-30 02:00:00,5322
2023-08-30 03:00:00,5034
2023-08-30 04:00:00,4703
2023-08-30 05:00:00,4441
2023-08-30 06:00:00,4219
2023-08-30 07:00:00,4112
2023-08-30 08:00:00,4066
2023-08-30 09:00:00,4100
2023-08-30 10:00:00,4300
2023-08-30 11:00:00,4670
2023-08-30 12:00:00,4888
2023-08-30 13:00:00,4972
2023-08-30 14:00:00,5031
2023-08-30 15:00:00,5310
2023-08-30 16:00:00,5595
2023-08-30 17:00:00,5864
2023-08-30 18:00:00,6033
2023-08-30 19:00:00,6186
2023-08-30 20:00:00,6221
2023-08-30 21:00:00,6220
2023-08-30 22:00:00,6130
2023-08-30 23:00:00,5882
2023-08-31 00:00:00,5613
2023-08-31 01:00:00,5490
2023-08-31 02:00:00,5198
2023-08-31 03:00:00,4813
2023-08-31 04:00:00,4395
2023-08-31 05:00:00,4068
2023-08-31 06:00:00,3822
2023-08-31 07:00:00,3644
2023-08-31 08:00:00,3543
2023-08-31 09:00:00,3548
2023-08-31 10:00:00,3633
2023-08-31 11:00:00,3923
2023-08-31 12:00:00,4130
2023-08-31 13:00:00,4298
2023-08-31 14:00:00,4397
2023-08-31 15:00:00,4542
2023-08-31 16:00:00,4716
2023-08-31 17:00:00,4852
2023-08-31 18:00:00,4972
2023-08-31 19:00:00,5114
2023-08-31 20:00:00,5240
2023-08-31 21:00:00,5333
2023-08-31 22:00:00,5375
2023-08-31 23:00:00,5209
2023-09-01 00:00:00,4949
2023-09-01 01:00:00,4793
2023-09-01 02:00:00,4501
2023-09-01 03:00:00,4197
2023-09-01 04:00:00,3865
2023-09-01 05:00:00,3613
2023-09-01 06:00:00,3439
2023-09-01 07:00:00,3299
2023-09-01 08:00:00,3226
2023-09-01 09:00:00,3249
2023-09-01 10:00:00,3367
2023-09-01 11:00:00,3546
2023-09-01 12:00:00,3789
2023-09-01 13:00:00,3981
2023-09-01 14:00:00,4148
2023-09-01 15:00:00,4293
2023-09-01 16:00:00,4411
2023-09-01 17:00:00,4525
2023-09-01 18:00:00,4656
2023-09-01 19:00:00,4780
2023-09-01 20:00:00,4912
2023-09-01 21:00:00,5037
2023-09-01 22:00:00,5078
2023-09-01 23:00:00,4886
2023-09-02 00:00:00,4642
2023-09-02 01:00:00,4495
2023-09-02 02:00:00,4260
2023-09-02 03:00:00,3994
2023-09-02 04:00:00,3713
2023-09-02 05:00:00,3476
2023-09-02 06:00:00,3298
2023-09-02 07:00:00,3174
2023-09-02 08:00:00,3100
2023-09-02 09:00:00,3070
2023-09-02 10:00:00,3094
2023-09-02 11:00:00,3142
2023-09-02 12:00:00,3269
2023-09-02 13:00:00,3521
2023-09-02 14:00:00,3768
2023-09-02 15:00:00,3997
2023-09-02 16:00:00,4183
2023-09-02 17:00:00,4354
2023-09-02 18:00:00,4533
2023-09-02 19:00:00,4734
2023-09-02 20:00:00,4920
2023-09-02 21:00:00,5075
2023-09-02 22:00:00,5149
2023-09-02 23:00:00,5044
2023-09-03 00:00:00,4838
2023-09-03 01:00:00,4710
2023-09-03 02:00:00,4511
2023-09-03 03:00:00,4289
2023-09-03 04:00:00,4045
2023-09-03 05:00:00,3830
2023-09-03 06:00:00,3652
2023-09-03 07:00:00,3517
2023-09-03 08:00:00,3423
2023-09-03 09:00:00,3366
2023-09-03 10:00:00,3363
2023-09-03 11:00:00,3389
2023-09-03 12:00:00,3524
2023-09-03 13:00:00,3848
2023-09-03 14:00:00,4266
2023-09-03 15:00:00,4701
2023-09-03 16:00:00,5111
2023-09-03 17:00:00,5465
2023-09-03 18:00:00,5757
2023-09-03 19:00:00,5994
2023-09-03 20:00:00,6196
2023-09-03 21:00:00,6320
2023-09-03 22:00:00,6338
2023-09-03 23:00:00,6143
2023-09-04 00:00:00,5878
2023-09-04 01:00:00,5694
2023-09-04 02:00:00,5441
2023-09-04 03:00:00,5173
2023-09-04 04:00:00,4818
2023-09-04 05:00:00,4575
2023-09-04 06:00:00,4309
2023-09-04 07:00:00,4142
2023-09-04 08:00:00,4036
2023-09-04 09:00:00,4018
2023-09-04 10:00:00,4079
2023-09-04 11:00:00,4131
2023-09-04 12:00:00,4231
2023-09-04 13:00:00,4478
2023-09-04 14:00:00,4879
2023-09-04 15:00:00,5439
2023-09-04 16:00:00,5947
2023-09-04 17:00:00,6378
2023-09-04 18:00:00,6717
2023-09-04 19:00:00,6998
2023-09-04 20:00:00,7219
2023-09-04 21:00:00,7392
2023-09-04 22:00:00,7438
2023-09-04 23:00:00,7291
2023-09-05 00:00:00,7079
2023-09-05 01:00:00,6877
2023-09-05 02:00:00,6538
2023-09-05 03:00:00,6121
2023-09-05 04:00:00,5693
2023-09-05 05:00:00,5318
2023-09-05 06:00:00,5040
2023-09-05 07:00:00,4846
2023-09-05 08:00:00,4735
2023-09-05 09:00:00,4683
2023-09-05 10:00:00,4846
2023-09-05 11:00:00,5056
2023-09-05 12:00:00,5301
2023-09-05 13:00:00,5548
2023-09-05 14:00:00,5908
2023-09-05 15:00:00,6310
2023-09-05 16:00:00,6682
2023-09-05 17:00:00,7048
2023-09-05 18:00:00,7383
2023-09-05 19:00:00,7607
2023-09-05 20:00:00,7710
2023-09-05 21:00:00,7767
2023-09-05 22:00:00,7816
2023-09-05 23:00:00,7665
2023-09-06 00:00:00,7408
2023-09-06 01:00:00,7166
2023-09-06 02:00:00,6736
2023-09-06 03:00:00,6224
2023-09-06 04:00:00,5738
2023-09-06 05:00:00,5369
2023-09-06 06:00:00,5038
2023-09-06 07:00:00,4834
2023-09-06 08:00:00,4698
2023-09-06 09:00:00,4673
2023-09-06 10:00:00,4817
2023-09-06 11:00:00,5076
2023-09-06 12:00:00,5372
2023-09-06 13:00:00,5766
2023-09-06 14:00:00,6223
2023-09-06 15:00:00,6599
2023-09-06 16:00:00,7001
2023-09-06 17:00:00,7341
2023-09-06 18:00:00,7588
2023-09-06 19:00:00,7739
2023-09-06 20:00:00,7927
2023-09-06 21:00:00,7965
2023-09-06 22:00:00,7998
2023-09-06 23:00:00,7804
2023-09-07 00:00:00,7447
2023-09-07 01:00:00,7158
2023-09-07 02:00:00,6770
2023-09-07 03:00:00,6191
2023-09-07 04:00:00,5708
2023-09-07 05:00:00,5330
2023-09-07 06:00:00,5005
2023-09-07 07:00:00,4820
2023-09-07 08:00:00,4677
2023-09-07 09:00:00,4653
2023-09-07 10:00:00,4797
2023-09-07 11:00:00,5032
2023-09-07 12:00:00,5328
2023-09-07 13:00:00,5684
2023-09-07 14:00:00,6130
2023-09-07 15:00:00,6592
2023-09-07 16:00:00,7061
2023-09-07 17:00:00,7480
2023-09-07 18:00:00,7840
2023-09-07 19:00:00,7995
2023-09-07 20:00:00,8172
2023-09-07 21:00:00,8164
2023-09-07 22:00:00,7978
2023-09-07 23:00:00,7503
2023-09-08 00:00:00,7031
2023-09-08 01:00:00,6688
2023-09-08 02:00:00,6241
2023-09-08 03:00:00,5758
2023-09-08 04:00:00,5336
2023-09-08 05:00:00,4991
2023-09-08 06:00:00,4710
2023-09-08 07:00:00,4532
2023-09-08 08:00:00,4430
2023-09-08 09:00:00,4385
2023-09-08 10:00:00,4513
2023-09-08 11:00:00,4817
2023-09-08 12:00:00,5043
2023-09-08 13:00:00,5379
2023-09-08 14:00:00,5678
2023-09-08 15:00:00,6112
2023-09-08 16:00:00,6577
2023-09-08 17:00:00,6992
2023-09-08 18:00:00,7387
2023-09-08 19:00:00,7649
2023-09-08 20:00:00,7743
2023-09-08 21:00:00,7571
2023-09-08 22:00:00,7118
2023-09-08 23:00:00,6708
2023-09-09 00:00:00,6422
2023-09-09 01:00:00,6202
2023-09-09 02:00:00,5904
2023-09-09 03:00:00,5527
2023-09-09 04:00:00,5067
2023-09-09 05:00:00,4691
2023-09-09 06:00:00,4434
2023-09-09 07:00:00,4231
2023-09-09 08:00:00,4120
2023-09-09 09:00:00,4061
2023-09-09 10:00:00,4087
2023-09-09 11:00:00,4150
2023-09-09 12:00:00,4299
2023-09-09 13:00:00,4616
2023-09-09 14:00:00,4971
2023-09-09 15:00:00,5267
2023-09-09 16:00:00,5584
2023-09-09 17:00:00,5890
2023-09-09 18:00:00,6155
2023-09-09 19:00:00,6380
2023-09-09 20:00:00,6540
2023-09-09 21:00:00,6113
2023-09-09 22:00:00,5727
2023-09-09 23:00:00,5527
2023-09-10 00:00:00,5404
2023-09-10 01:00:00,5277
2023-09-10 02:00:00,5073
2023-09-10 03:00:00,4825
2023-09-10 04:00:00,4532
2023-09-10 05:00:00,4277
2023-09-10 06:00:00,4062
2023-09-10 07:00:00,3916
2023-09-10 08:00:00,3835
2023-09-10 09:00:00,3799
2023-09-10 10:00:00,3812
2023-09-10 11:00:00,3873
2023-09-10 12:00:00,3956
2023-09-10 13:00:00,4119
2023-09-10 14:00:00,4322
2023-09-10 15:00:00,4506
2023-09-10 16:00:00,4700
2023-09-10 17:00:00,4879
2023-09-10 18:00:00,5070
2023-09-10 19:00:00,5331
2023-09-10 20:00:00,5570
2023-09-10 21:00:00,5626
2023-09-10 22:00:00,5528
2023-09-10 23:00:00,5383
2023-09-11 00:00:00,5255
2023-09-11 01:00:00,5209
2023-09-11 02:00:00,4981
2023-09-11 03:00:00,4721
2023-09-11 04:00:00,4378
2023-09-11 05:00:00,4144
2023-09-11 06:00:00,3973
2023-09-11 07:00:00,3856
2023-09-11 08:00:00,3800
2023-09-11 09:00:00,3862
2023-09-11 10:00:00,4020
2023-09-11 11:00:00,4396
2023-09-11 12:00:00,4651
2023-09-11 13:00:00,4864
2023-09-11 14:00:00,4961
2023-09-11 15:00:00,5096
2023-09-11 16:00:00,5289
2023-09-11 17:00:00,5584
2023-09-11 18:00:00,5887
2023-09-11 19:00:00,6123
2023-09-11 20:00:00,6244
2023-09-11 21:00:00,6178
2023-09-11 22:00:00,6019
2023-09-11 23:00:00,5851
2023-09-12 00:00:00,5716
2023-09-12 01:00:00,5592
2023-09-12 02:00:00,5346
2023-09-12 03:00:00,4943
2023-09-12 04:00:00,4597
2023-09-12 05:00:00,4282
2023-09-12 06:00:00,4031
2023-09-12 07:00:00,3878
2023-09-12 08:00:00,3777
2023-09-12 09:00:00,3742
2023-09-12 10:00:00,3899
2023-09-12 11:00:00,4191
2023-09-12 12:00:00,4472
2023-09-12 13:00:00,4721
2023-09-12 14:00:00,4941
2023-09-12 15:00:00,5228
2023-09-12 16:00:00,5495
2023-09-12 17:00:00,5762
2023-09-12 18:00:00,5996
2023-09-12 19:00:00,6161
2023-09-12 20:00:00,6271
2023-09-12 21:00:00,6432
2023-09-12 22:00:00,6423
2023-09-12 23:00:00,6161
2023-09-13 00:00:00,5977
2023-09-13 01:00:00,5787
2023-09-13 02:00:00,5483
2023-09-13 03:00:00,5119
2023-09-13 04:00:00,4728
2023-09-13 05:00:00,4428
2023-09-13 06:00:00,4246
2023-09-13 07:00:00,4119
2023-09-13 08:00:00,3990
2023-09-13 09:00:00,4000
2023-09-13 10:00:00,4123
2023-09-13 11:00:00,4432
2023-09-13 12:00:00,4692
2023-09-13 13:00:00,4833
2023-09-13 14:00:00,4963
2023-09-13 15:00:00,5131
2023-09-13 16:00:00,5306
2023-09-13 17:00:00,5452
2023-09-13 18:00:00,5628
2023-09-13 19:00:00,5798
2023-09-13 20:00:00,5967
2023-09-13 21:00:00,6109
2023-09-13 22:00:00,6122
2023-09-13 23:00:00,5877
2023-09-14 00:00:00,5634
2023-09-14 01:00:00,5412
2023-09-14 02:00:00,5062
2023-09-14 03:00:00,4651
2023-09-14 04:00:00,4274
2023-09-14 05:00:00,3967
2023-09-14 06:00:00,3775
2023-09-14 07:00:00,3634
2023-09-14 08:00:00,3518
2023-09-14 09:00:00,3520
2023-09-14 10:00:00,3675
2023-09-14 11:00:00,4001
2023-09-14 12:00:00,4197
2023-09-14 13:00:00,4382
2023-09-14 14:00:00,4489
2023-09-14 15:00:00,4618
2023-09-14 16:00:00,4778
2023-09-14 17:00:00,4915
2023-09-14 18:00:00,5048
2023-09-14 19:00:00,5160
2023-09-14 20:00:00,5269
2023-09-14 21:00:00,5341
2023-09-14 22:00:00,5305
2023-09-14 23:00:00,5067
2023-09-15 00:00:00,4872
2023-09-15 01:00:00,4721
2023-09-15 02:00:00,4457
2023-09-15 03:00:00,4119
2023-09-15 04:00:00,3806
2023-09-15 05:00:00,3530
2023-09-15 06:00:00,3305
2023-09-15 07:00:00,3184
2023-09-15 08:00:00,3114
2023-09-15 09:00:00,3077
2023-09-15 10:00:00,3208
2023-09-15 11:00:00,3518
2023-09-15 12:00:00,3701
2023-09-15 13:00:00,3884
2023-09-15 14:00:00,3974
2023-09-15 15:00:00,4127
2023-09-15 16:00:00,4173
2023-09-15 17:00:00,4269
2023-09-15 18:00:00,4354
2023-09-15 19:00:00,4447
2023-09-15 20:00:00,4547
2023-09-15 21:00:00,4663
2023-09-15 22:00:00,4685
2023-09-15 23:00:00,4523
2023-09-16 00:00:00,4380
2023-09-16 01:00:00,4264
2023-09-16 02:00:00,4050
2023-09-16 03:00:00,3807
2023-09-16 04:00:00,3539
2023-09-16 05:00:00,3325
2023-09-16 06:00:00,3157
2023-09-16 07:00:00,3043
