period,DPL
2023-09-12 20:00:00,2905
2023-09-12 21:00:00,3002
2023-09-12 22:00:00,3073
2023-09-12 23:00:00,2994
2023-09-13 00:00:00,2893
2023-09-13 01:00:00,2761
2023-09-13 02:00:00,2574
2023-09-13 03:00:00,2360
2023-09-13 04:00:00,2164
2023-09-13 05:00:00,2034
2023-09-13 06:00:00,1937
2023-09-13 07:00:00,1849
2023-09-13 08:00:00,1811
2023-09-13 09:00:00,1804
2023-09-13 10:00:00,1876
2023-09-13 11:00:00,2040
2023-09-13 12:00:00,2114
2023-09-13 13:00:00,2136
2023-09-13 14:00:00,2242
2023-09-13 15:00:00,2317
2023-09-13 16:00:00,2389
2023-09-13 17:00:00,2491
2023-09-13 18:00:00,2587
2023-09-13 19:00:00,2695
2023-09-13 20:00:00,2791
2023-09-13 21:00:00,2852
2023-09-13 22:00:00,2908
2023-09-13 23:00:00,2876
2023-09-14 00:00:00,2735
2023-09-14 01:00:00,2589
2023-09-14 02:00:00,2373
2023-09-14 03:00:00,2142
2023-09-14 04:00:00,1943
2023-09-14 05:00:00,1793
2023-09-14 06:00:00,1699
2023-09-14 07:00:00,1643
2023-09-14 08:00:00,1610
2023-09-14 09:00:00,1618
2023-09-14 10:00:00,1703
2023-09-14 11:00:00,1842
2023-09-14 12:00:00,1890
2023-09-14 13:00:00,1906
2023-09-14 14:00:00,1949
2023-09-14 15:00:00,2019
2023-09-14 16:00:00,2097
2023-09-14 17:00:00,2195
2023-09-14 18:00:00,2288
2023-09-14 19:00:00,2371
2023-09-14 20:00:00,2451
2023-09-14 21:00:00,2524
2023-09-14 22:00:00,2568
2023-09-14 23:00:00,2535
2023-09-15 00:00:00,2432
2023-09-15 01:00:00,2324
2023-09-15 02:00:00,2143
2023-09-15 03:00:00,1950
2023-09-15 04:00:00,1772
2023-09-15 05:00:00,1631
2023-09-15 06:00:00,1536
2023-09-15 07:00:00,1478
2023-09-15 08:00:00,1443
2023-09-15 09:00:00,1449
2023-09-15 10:00:00,1525
2023-09-15 11:00:00,1666
2023-09-15 12:00:00,1712
2023-09-15 13:00:00,1700
2023-09-15 14:00:00,1687
2023-09-15 15:00:00,1694
2023-09-15 16:00:00,1715
2023-09-15 17:00:00,1756
2023-09-15 18:00:00,1814
2023-09-15 19:00:00,1890
2023-09-15 20:00:00,1990
2023-09-15 21:00:00,2098
2023-09-15 22:00:00,2181
2023-09-15 23:00:00,2192
2023-09-16 00:00:00,2131
2023-09-16 01:00:00,2052
2023-09-16 02:00:00,1932
2023-09-16 03:00:00,1795
2023-09-16 04:00:00,1652
2023-09-16 05:00:00,1539
2023-09-16 06:00:00,1463
2023-09-16 07:00:00,1414
2023-09-16 08:00:00,1384
2023-09-16 09:00:00,1376
2023-09-16 10:00:00,1393
2023-09-16 11:00:00,1435
2023-09-16 12:00:00,1483
2023-09-16 13:00:00,1520
2023-09-16 14:00:00,1546
2023-09-16 15:00:00,1566
2023-09-16 16:00:00,1591
2023-09-16 17:00:00,1633
2023-09-16 18:00:00,1699
2023-09-16 19:00:00,1796
2023-09-16 20:00:00,1917
2023-09-16 21:00:00,2052
2023-09-16 22:00:00,2148
2023-09-16 23:00:00,2154
2023-09-17 00:00:00,2075
2023-09-17 01:00:00,1979
2023-09-17 02:00:00,1854
2023-09-17 03:00:00,1712
2023-09-17 04:00:00,1584
2023-09-17 05:00:00,1475
2023-09-17 06:00:00,1404
2023-09-17 07:00:00,1359
2023-09-17 08:00:00,1332
2023-09-17 09:00:00,1328
2023-09-17 10:00:00,1344
2023-09-17 11:00:00,1379
2023-09-17 12:00:00,1427
2023-09-17 13:00:00,1498
2023-09-17 14:00:00,1583
2023-09-17 15:00:00,1644
2023-09-17 16:00:00,1761
2023-09-17 17:00:00,1888
2023-09-17 18:00:00,2057
2023-09-17 19:00:00,2092
2023-09-17 20:00:00,2134
2023-09-17 21:00:00,2182
2023-09-17 22:00:00,2225
2023-09-17 23:00:00,2223
2023-09-18 00:00:00,2223
2023-09-18 01:00:00,2159
2023-09-18 02:00:00,2020
2023-09-18 03:00:00,1865
2023-09-18 04:00:00,1716
2023-09-18 05:00:00,1608
2023-09-18 06:00:00,1541
2023-09-18 07:00:00,1497
2023-09-18 08:00:00,1474
2023-09-18 09:00:00,1487
2023-09-18 10:00:00,1583
2023-09-18 11:00:00,1757
2023-09-18 12:00:00,1847
2023-09-18 13:00:00,1891
2023-09-18 14:00:00,1903
2023-09-18 15:00:00,1957
2023-09-18 16:00:00,1995
2023-09-18 17:00:00,1981
2023-09-18 18:00:00,1984
2023-09-18 19:00:00,1984
2023-09-18 20:00:00,1948
2023-09-18 21:00:00,2003
2023-09-18 22:00:00,2130
2023-09-18 23:00:00,2186
2023-09-19 00:00:00,2174
2023-09-19 01:00:00,2097
2023-09-19 02:00:00,1953
2023-09-19 03:00:00,1779
2023-09-19 04:00:00,1626
2023-09-19 05:00:00,1517
2023-09-19 06:00:00,1447
2023-09-19 07:00:00,1409
2023-09-19 08:00:00,1393
2023-09-19 09:00:00,1408
2023-09-19 10:00:00,1499
2023-09-19 11:00:00,1658
2023-09-19 12:00:00,1709
2023-09-19 13:00:00,1698
2023-09-19 14:00:00,1681
2023-09-19 15:00:00,1690
2023-09-19 16:00:00,1721
2023-09-19 17:00:00,1781
2023-09-19 18:00:00,1846
2023-09-19 19:00:00,1901
2023-09-19 20:00:00,1981
2023-09-19 21:00:00,2080
2023-09-19 22:00:00,2182
2023-09-19 23:00:00,2194
2023-09-20 00:00:00,2168
2023-09-20 01:00:00,2076
2023-09-20 02:00:00,1919
2023-09-20 03:00:00,1742
2023-09-20 04:00:00,1588
2023-09-20 05:00:00,1482
2023-09-20 06:00:00,1416
2023-09-20 07:00:00,1382
2023-09-20 08:00:00,1371
2023-09-20 09:00:00,1393
2023-09-20 10:00:00,1489
2023-09-20 11:00:00,1640
2023-09-20 12:00:00,1686
2023-09-20 13:00:00,1679
2023-09-20 14:00:00,1668
2023-09-20 15:00:00,1686
2023-09-20 16:00:00,1722
2023-09-20 17:00:00,1789
2023-09-20 18:00:00,1873
2023-09-20 19:00:00,1967
2023-09-20 20:00:00,2050
2023-09-20 21:00:00,2166
2023-09-20 22:00:00,2251
2023-09-20 23:00:00,2251
2023-09-21 00:00:00,2227
2023-09-21 01:00:00,2136
2023-09-21 02:00:00,1980
2023-09-21 03:00:00,1801
2023-09-21 04:00:00,1646
2023-09-21 05:00:00,1534
2023-09-21 06:00:00,1463
2023-09-21 07:00:00,1423
2023-09-21 08:00:00,1404
2023-09-21 09:00:00,1423
2023-09-21 10:00:00,1516
2023-09-21 11:00:00,1673
2023-09-21 12:00:00,1728
2023-09-21 13:00:00,1731
2023-09-21 14:00:00,1746
2023-09-21 15:00:00,1820
2023-09-21 16:00:00,1873
2023-09-21 17:00:00,1919
2023-09-21 18:00:00,1992
2023-09-21 19:00:00,2030
2023-09-21 20:00:00,2093
2023-09-21 21:00:00,2167
2023-09-21 22:00:00,2231
2023-09-21 23:00:00,2225
2023-09-22 00:00:00,2212
2023-09-22 01:00:00,2122
2023-09-22 02:00:00,1971
2023-09-22 03:00:00,1798
2023-09-22 04:00:00,1643
2023-09-22 05:00:00,1531
2023-09-22 06:00:00,1460
2023-09-22 07:00:00,1421
2023-09-22 08:00:00,1404
2023-09-22 09:00:00,1418
2023-09-22 10:00:00,1503
2023-09-22 11:00:00,1664
2023-09-22 12:00:00,1731
2023-09-22 13:00:00,1734
2023-09-22 14:00:00,1743
2023-09-22 15:00:00,1748
2023-09-22 16:00:00,1775
2023-09-22 17:00:00,1831
2023-09-22 18:00:00,1881
2023-09-22 19:00:00,1895
2023-09-22 20:00:00,1925
2023-09-22 21:00:00,1938
2023-09-22 22:00:00,1950
2023-09-22 23:00:00,1955
2023-09-23 00:00:00,1968
2023-09-23 01:00:00,1906
2023-09-23 02:00:00,1816
2023-09-23 03:00:00,1703
2023-09-23 04:00:00,1592
2023-09-23 05:00:00,1500
2023-09-23 06:00:00,1437
2023-09-23 07:00:00,1396
2023-09-23 08:00:00,1378
2023-09-23 09:00:00,1375
2023-09-23 10:00:00,1395
2023-09-23 11:00:00,1440
2023-09-23 12:00:00,1505
2023-09-23 13:00:00,1610
2023-09-23 14:00:00,1714
2023-09-23 15:00:00,1788
2023-09-23 16:00:00,1825
2023-09-23 17:00:00,1848
2023-09-23 18:00:00,1816
2023-09-23 19:00:00,1830
2023-09-23 20:00:00,1828
2023-09-23 21:00:00,1850
2023-09-23 22:00:00,1875
2023-09-23 23:00:00,1888
2023-09-24 00:00:00,1901
2023-09-24 01:00:00,1849
2023-09-24 02:00:00,1779
2023-09-24 03:00:00,1686
2023-09-24 04:00:00,1589
2023-09-24 05:00:00,1505
2023-09-24 06:00:00,1451
2023-09-24 07:00:00,1416
2023-09-24 08:00:00,1394
2023-09-24 09:00:00,1390
2023-09-24 10:00:00,1405
2023-09-24 11:00:00,1451
2023-09-24 12:00:00,1520
2023-09-24 13:00:00,1634
2023-09-24 14:00:00,1734
2023-09-24 15:00:00,1800
2023-09-24 16:00:00,1847
2023-09-24 17:00:00,1852
2023-09-24 18:00:00,1860
2023-09-24 19:00:00,1870
2023-09-24 20:00:00,1870
2023-09-24 21:00:00,1909
2023-09-24 22:00:00,1954
2023-09-24 23:00:00,1979
2023-09-25 00:00:00,2009
2023-09-25 01:00:00,1953
2023-09-25 02:00:00,1844
2023-09-25 03:00:00,1719
2023-09-25 04:00:00,1593
2023-09-25 05:00:00,1505
2023-09-25 06:00:00,1444
2023-09-25 07:00:00,1412
2023-09-25 08:00:00,1403
2023-09-25 09:00:00,1426
2023-09-25 10:00:00,1520
2023-09-25 11:00:00,1684
2023-09-25 12:00:00,1778
2023-09-25 13:00:00,1821
2023-09-25 14:00:00,1857
2023-09-25 15:00:00,1889
2023-09-25 16:00:00,1903
2023-09-25 17:00:00,1919
2023-09-25 18:00:00,1936
2023-09-25 19:00:00,1934
2023-09-25 20:00:00,1931
2023-09-25 21:00:00,1934
2023-09-25 22:00:00,1963
2023-09-25 23:00:00,1993
2023-09-26 00:00:00,2021
2023-09-26 01:00:00,1950
2023-09-26 02:00:00,1841
2023-09-26 03:00:00,1712
2023-09-26 04:00:00,1583
2023-09-26 05:00:00,1484
2023-09-26 06:00:00,1429
2023-09-26 07:00:00,1402
2023-09-26 08:00:00,1390
2023-09-26 09:00:00,1413
2023-09-26 10:00:00,1502
2023-09-26 11:00:00,1666
2023-09-26 12:00:00,1754
2023-09-26 13:00:00,1797
2023-09-26 14:00:00,1821
2023-09-26 15:00:00,1826
2023-09-26 16:00:00,1826
2023-09-26 17:00:00,1815
2023-09-26 18:00:00,1817
2023-09-26 19:00:00,1805
2023-09-26 20:00:00,1816
2023-09-26 21:00:00,1841
2023-09-26 22:00:00,1893
2023-09-26 23:00:00,1933
2023-09-27 00:00:00,1958
2023-09-27 01:00:00,1897
2023-09-27 02:00:00,1788
2023-09-27 03:00:00,1656
2023-09-27 04:00:00,1535
2023-09-27 05:00:00,1448
2023-09-27 06:00:00,1396
2023-09-27 07:00:00,1371
2023-09-27 08:00:00,1363
2023-09-27 09:00:00,1387
2023-09-27 10:00:00,1482
2023-09-27 11:00:00,1655
2023-09-27 12:00:00,1726
2023-09-27 13:00:00,1727
2023-09-27 14:00:00,1720
2023-09-27 15:00:00,1700
2023-09-27 16:00:00,1670
2023-09-27 17:00:00,1643
2023-09-27 18:00:00,1629
2023-09-27 19:00:00,1647
2023-09-27 20:00:00,1687
2023-09-27 21:00:00,1730
2023-09-27 22:00:00,1820
2023-09-27 23:00:00,1903
2023-09-28 00:00:00,1962
2023-09-28 01:00:00,1910
2023-09-28 02:00:00,1794
2023-09-28 03:00:00,1655
2023-09-28 04:00:00,1527
2023-09-28 05:00:00,1438
2023-09-28 06:00:00,1389
2023-09-28 07:00:00,1363
2023-09-28 08:00:00,1356
2023-09-28 09:00:00,1380
2023-09-28 10:00:00,1484
2023-09-28 11:00:00,1663
2023-09-28 12:00:00,1734
2023-09-28 13:00:00,1751
2023-09-28 14:00:00,1763
2023-09-28 15:00:00,1789
2023-09-28 16:00:00,1803
2023-09-28 17:00:00,1806
2023-09-28 18:00:00,1802
2023-09-28 19:00:00,1824
2023-09-28 20:00:00,1836
2023-09-28 21:00:00,1868
2023-09-28 22:00:00,1907
2023-09-28 23:00:00,1952
2023-09-29 00:00:00,1983
2023-09-29 01:00:00,1926
2023-09-29 02:00:00,1825
2023-09-29 03:00:00,1695
2023-09-29 04:00:00,1573
2023-09-29 05:00:00,1482
2023-09-29 06:00:00,1429
2023-09-29 07:00:00,1399
2023-09-29 08:00:00,1392
2023-09-29 09:00:00,1414
2023-09-29 10:00:00,1506
2023-09-29 11:00:00,1673
2023-09-29 12:00:00,1766
2023-09-29 13:00:00,1811
2023-09-29 14:00:00,1848
2023-09-29 15:00:00,1861
2023-09-29 16:00:00,1862
2023-09-29 17:00:00,1857
2023-09-29 18:00:00,1853
2023-09-29 19:00:00,1862
2023-09-29 20:00:00,1864
2023-09-29 21:00:00,1878
2023-09-29 22:00:00,1914
2023-09-29 23:00:00,1931
2023-09-30 00:00:00,1947
2023-09-30 01:00:00,1894
2023-09-30 02:00:00,1811
2023-09-30 03:00:00,1706
2023-09-30 04:00:00,1597
2023-09-30 05:00:00,1504
2023-09-30 06:00:00,1438
2023-09-30 07:00:00,1395
2023-09-30 08:00:00,1374
2023-09-30 09:00:00,1373
2023-09-30 10:00:00,1398
2023-09-30 11:00:00,1456
2023-09-30 12:00:00,1531
2023-09-30 13:00:00,1619
2023-09-30 14:00:00,1685
2023-09-30 15:00:00,1704
2023-09-30 16:00:00,1708
2023-09-30 17:00:00,1691
2023-09-30 18:00:00,1671
2023-09-30 19:00:00,1719
2023-09-30 20:00:00,1745
2023-09-30 21:00:00,1770
2023-09-30 22:00:00,1795
2023-09-30 23:00:00,1823
2023-10-01 00:00:00,1863
2023-10-01 01:00:00,1815
2023-10-01 02:00:00,1737
2023-10-01 03:00:00,1642
2023-10-01 04:00:00,1539
2023-10-01 05:00:00,1452
2023-10-01 06:00:00,1394
2023-10-01 07:00:00,1355
2023-10-01 08:00:00,1335
2023-10-01 09:00:00,1334
2023-10-01 10:00:00,1354
2023-10-01 11:00:00,1401
2023-10-01 12:00:00,1456
2023-10-01 13:00:00,1502
2023-10-01 14:00:00,1514
2023-10-01 15:00:00,1545
2023-10-01 16:00:00,1586
2023-10-01 17:00:00,1642
2023-10-01 18:00:00,1697
2023-10-01 19:00:00,1771
2023-10-01 20:00:00,1859
2023-10-01 21:00:00,1974
2023-10-01 22:00:00,2108
2023-10-01 23:00:00,2137
2023-10-02 00:00:00,2141
2023-10-02 01:00:00,2042
2023-10-02 02:00:00,1896
2023-10-02 03:00:00,1735
2023-10-02 04:00:00,1588
2023-10-02 05:00:00,1486
2023-10-02 06:00:00,1421
2023-10-02 07:00:00,1389
2023-10-02 08:00:00,1376
2023-10-02 09:00:00,1408
2023-10-02 10:00:00,1513
2023-10-02 11:00:00,1691
2023-10-02 12:00:00,1759
2023-10-02 13:00:00,1746
2023-10-02 14:00:00,1742
2023-10-02 15:00:00,1773
2023-10-02 16:00:00,1834
2023-10-02 17:00:00,1909
2023-10-02 18:00:00,1998
2023-10-02 19:00:00,2100
2023-10-02 20:00:00,2186
2023-10-02 21:00:00,2294
2023-10-02 22:00:00,2357
2023-10-02 23:00:00,2357
2023-10-03 00:00:00,2334
2023-10-03 01:00:00,2210
2023-10-03 02:00:00,2047
2023-10-03 03:00:00,1864
2023-10-03 04:00:00,1697
2023-10-03 05:00:00,1577
2023-10-03 06:00:00,1496
2023-10-03 07:00:00,1448
2023-10-03 08:00:00,1427
2023-10-03 09:00:00,1440
2023-10-03 10:00:00,1535
2023-10-03 11:00:00,1702
2023-10-03 12:00:00,1761
2023-10-03 13:00:00,1736
2023-10-03 14:00:00,1716
2023-10-03 15:00:00,1752
2023-10-03 16:00:00,1823
2023-10-03 17:00:00,1920
2023-10-03 18:00:00,2047
2023-10-03 19:00:00,2138
2023-10-03 20:00:00,2229
2023-10-03 21:00:00,2320
2023-10-03 22:00:00,2407
2023-10-03 23:00:00,2388
2023-10-04 00:00:00,2344
2023-10-04 01:00:00,2217
2023-10-04 02:00:00,2048
2023-10-04 03:00:00,1867
2023-10-04 04:00:00,1694
2023-10-04 05:00:00,1572
2023-10-04 06:00:00,1498
2023-10-04 07:00:00,1454
2023-10-04 08:00:00,1433
2023-10-04 09:00:00,1447
2023-10-04 10:00:00,1542
2023-10-04 11:00:00,1717
2023-10-04 12:00:00,1776
2023-10-04 13:00:00,1763
2023-10-04 14:00:00,1760
2023-10-04 15:00:00,1791
2023-10-04 16:00:00,1865
2023-10-04 17:00:00,1953
2023-10-04 18:00:00,2041
2023-10-04 19:00:00,2139
2023-10-04 20:00:00,2240
2023-10-04 21:00:00,2331
2023-10-04 22:00:00,2406
2023-10-04 23:00:00,2370
2023-10-05 00:00:00,2316
2023-10-05 01:00:00,2177
2023-10-05 02:00:00,2011
2023-10-05 03:00:00,1830
2023-10-05 04:00:00,1650
2023-10-05 05:00:00,1524
2023-10-05 06:00:00,1452
2023-10-05 07:00:00,1411
2023-10-05 08:00:00,1395
2023-10-05 09:00:00,1412
2023-10-05 10:00:00,1504
2023-10-05 11:00:00,1679
2023-10-05 12:00:00,1740
2023-10-05 13:00:00,1740
2023-10-05 14:00:00,1750
2023-10-05 15:00:00,1772
2023-10-05 16:00:00,1864
2023-10-05 17:00:00,1954
2023-10-05 18:00:00,2038
2023-10-05 19:00:00,2123
2023-10-05 20:00:00,2245
2023-10-05 21:00:00,2241
2023-10-05 22:00:00,2293
2023-10-05 23:00:00,2294
2023-10-06 00:00:00,2301
2023-10-06 01:00:00,2202
2023-10-06 02:00:00,2052
2023-10-06 03:00:00,1892
2023-10-06 04:00:00,1741
2023-10-06 05:00:00,1619
2023-10-06 06:00:00,1540
2023-10-06 07:00:00,1493
2023-10-06 08:00:00,1473
2023-10-06 09:00:00,1489
2023-10-06 10:00:00,1579
2023-10-06 11:00:00,1751
2023-10-06 12:00:00,1830
2023-10-06 13:00:00,1874
2023-10-06 14:00:00,1928
2023-10-06 15:00:00,1987
2023-10-06 16:00:00,2065
2023-10-06 17:00:00,2122
2023-10-06 18:00:00,2183
2023-10-06 19:00:00,2209
2023-10-06 20:00:00,2228
2023-10-06 21:00:00,2246
2023-10-06 22:00:00,2251
2023-10-06 23:00:00,2231
2023-10-07 00:00:00,2222
2023-10-07 01:00:00,2136
2023-10-07 02:00:00,2036
2023-10-07 03:00:00,1908
2023-10-07 04:00:00,1766
2023-10-07 05:00:00,1644
2023-10-07 06:00:00,1558
2023-10-07 07:00:00,1508
2023-10-07 08:00:00,1480
2023-10-07 09:00:00,1476
2023-10-07 10:00:00,1500
2023-10-07 11:00:00,1559
2023-10-07 12:00:00,1635
2023-10-07 13:00:00,1716
2023-10-07 14:00:00,1791
2023-10-07 15:00:00,1842
2023-10-07 16:00:00,1866
2023-10-07 17:00:00,1838
2023-10-07 18:00:00,1767
2023-10-07 19:00:00,1666
2023-10-07 20:00:00,1611
2023-10-07 21:00:00,1621
2023-10-07 22:00:00,1707
2023-10-07 23:00:00,1759
2023-10-08 00:00:00,1780
2023-10-08 01:00:00,1722
2023-10-08 02:00:00,1651
2023-10-08 03:00:00,1559
2023-10-08 04:00:00,1457
2023-10-08 05:00:00,1370
2023-10-08 06:00:00,1316
2023-10-08 07:00:00,1283
2023-10-08 08:00:00,1271
2023-10-08 09:00:00,1276
2023-10-08 10:00:00,1304
2023-10-08 11:00:00,1367
2023-10-08 12:00:00,1438
2023-10-08 13:00:00,1463
2023-10-08 14:00:00,1426
2023-10-08 15:00:00,1400
2023-10-08 16:00:00,1445
2023-10-08 17:00:00,1467
2023-10-08 18:00:00,1491
2023-10-08 19:00:00,1491
2023-10-08 20:00:00,1532
2023-10-08 21:00:00,1601
2023-10-08 22:00:00,1692
2023-10-08 23:00:00,1773
2023-10-09 00:00:00,1829
2023-10-09 01:00:00,1775
2023-10-09 02:00:00,1676
2023-10-09 03:00:00,1566
2023-10-09 04:00:00,1461
2023-10-09 05:00:00,1389
2023-10-09 06:00:00,1353
2023-10-09 07:00:00,1343
2023-10-09 08:00:00,1350
2023-10-09 09:00:00,1387
2023-10-09 10:00:00,1503
2023-10-09 11:00:00,1699
2023-10-09 12:00:00,1797
2023-10-09 13:00:00,1754
2023-10-09 14:00:00,1700
2023-10-09 15:00:00,1615
2023-10-09 16:00:00,1551
2023-10-09 17:00:00,1557
2023-10-09 18:00:00,1533
2023-10-09 19:00:00,1523
2023-10-09 20:00:00,1582
2023-10-09 21:00:00,1660
2023-10-09 22:00:00,1825
2023-10-09 23:00:00,1919
2023-10-10 00:00:00,1944
2023-10-10 01:00:00,1871
2023-10-10 02:00:00,1757
2023-10-10 03:00:00,1620
2023-10-10 04:00:00,1501
2023-10-10 05:00:00,1423
2023-10-10 06:00:00,1379
2023-10-10 07:00:00,1363
2023-10-10 08:00:00,1364
2023-10-10 09:00:00,1402
2023-10-10 10:00:00,1520
2023-10-10 11:00:00,1709
2023-10-10 12:00:00,1782
2023-10-10 13:00:00,1723
2023-10-10 14:00:00,1667
2023-10-10 15:00:00,1566
2023-10-10 16:00:00,1525
2023-10-10 17:00:00,1513
2023-10-10 18:00:00,1522
2023-10-10 19:00:00,1556
2023-10-10 20:00:00,1623
2023-10-10 21:00:00,1690
2023-10-10 22:00:00,1811
2023-10-10 23:00:00,1893
2023-10-11 00:00:00,1936
2023-10-11 01:00:00,1863
2023-10-11 02:00:00,1749
2023-10-11 03:00:00,1617
2023-10-11 04:00:00,1497
2023-10-11 05:00:00,1420
2023-10-11 06:00:00,1379
2023-10-11 07:00:00,1364
2023-10-11 08:00:00,1365
2023-10-11 09:00:00,1398
2023-10-11 10:00:00,1513
2023-10-11 11:00:00,1703
2023-10-11 12:00:00,1776
2023-10-11 13:00:00,1699
2023-10-11 14:00:00,1604
2023-10-11 15:00:00,1555
2023-10-11 16:00:00,1528
2023-10-11 17:00:00,1525
2023-10-11 18:00:00,1537
2023-10-11 19:00:00,1571
2023-10-11 20:00:00,1647
2023-10-11 21:00:00,1740
2023-10-11 22:00:00,1837
2023-10-11 23:00:00,1906
2023-10-12 00:00:00,1933
2023-10-12 01:00:00,1863
2023-10-12 02:00:00,1759
2023-10-12 03:00:00,1622
2023-10-12 04:00:00,1501
2023-10-12 05:00:00,1419
2023-10-12 06:00:00,1370
2023-10-12 07:00:00,1348
2023-10-12 08:00:00,1349
2023-10-12 09:00:00,1384
2023-10-12 10:00:00,1495
2023-10-12 11:00:00,1685
2023-10-12 12:00:00,1764
2023-10-12 13:00:00,1704
2023-10-12 14:00:00,1608
2023-10-12 15:00:00,1572
2023-10-12 16:00:00,1558
2023-10-12 17:00:00,1549
2023-10-12 18:00:00,1567
2023-10-12 19:00:00,1602
2023-10-12 20:00:00,1661
2023-10-12 21:00:00,1750
2023-10-12 22:00:00,1861
2023-10-12 23:00:00,1919
2023-10-13 00:00:00,1932
2023-10-13 01:00:00,1855
2023-10-13 02:00:00,1743
2023-10-13 03:00:00,1624
2023-10-13 04:00:00,1509
2023-10-13 05:00:00,1423
2023-10-13 06:00:00,1372
2023-10-13 07:00:00,1349
2023-10-13 08:00:00,1346
2023-10-13 09:00:00,1376
2023-10-13 10:00:00,1468
2023-10-13 11:00:00,1627
2023-10-13 12:00:00,1706
2023-10-13 13:00:00,1668
2023-10-13 14:00:00,1592
2023-10-13 15:00:00,1547
2023-10-13 16:00:00,1517
2023-10-13 17:00:00,1511
2023-10-13 18:00:00,1522
2023-10-13 19:00:00,1548
2023-10-13 20:00:00,1600
2023-10-13 21:00:00,1687
2023-10-13 22:00:00,1790
2023-10-13 23:00:00,1844
2023-10-14 00:00:00,1848
2023-10-14 01:00:00,1782
2023-10-14 02:00:00,1704
2023-10-14 03:00:00,1612
2023-10-14 04:00:00,1518
2023-10-14 05:00:00,1440
2023-10-14 06:00:00,1390
2023-10-14 07:00:00,1368
2023-10-14 08:00:00,1359
2023-10-14 09:00:00,1371
2023-10-14 10:00:00,1412
2023-10-14 11:00:00,1481
2023-10-14 12:00:00,1563
2023-10-14 13:00:00,1653
2023-10-14 14:00:00,1722
2023-10-14 15:00:00,1761
2023-10-14 16:00:00,1753
2023-10-14 17:00:00,1769
2023-10-14 18:00:00,1786
2023-10-14 19:00:00,1781
2023-10-14 20:00:00,1777
2023-10-14 21:00:00,1787
2023-10-14 22:00:00,1815
2023-10-14 23:00:00,1844
2023-10-15 00:00:00,1824
2023-10-15 01:00:00,1766
2023-10-15 02:00:00,1689
2023-10-15 03:00:00,1599
2023-10-15 04:00:00,1508
2023-10-15 05:00:00,1429
2023-10-15 06:00:00,1379
2023-10-15 07:00:00,1347
2023-10-15 08:00:00,1335
2023-10-15 09:00:00,1344
2023-10-15 10:00:00,1376
2023-10-15 11:00:00,1437
2023-10-15 12:00:00,1518
2023-10-15 13:00:00,1548
2023-10-15 14:00:00,1487
2023-10-15 15:00:00,1446
2023-10-15 16:00:00,1434
2023-10-15 17:00:00,1464
2023-10-15 18:00:00,1510
2023-10-15 19:00:00,1558
2023-10-15 20:00:00,1587
2023-10-15 21:00:00,1661
2023-10-15 22:00:00,1743
2023-10-15 23:00:00,1828
2023-10-16 00:00:00,1859
2023-10-16 01:00:00,1816
2023-10-16 02:00:00,1721
2023-10-16 03:00:00,1611
2023-10-16 04:00:00,1512
2023-10-16 05:00:00,1445
2023-10-16 06:00:00,1413
2023-10-16 07:00:00,1403
2023-10-16 08:00:00,1420
2023-10-16 09:00:00,1470
2023-10-16 10:00:00,1606
2023-10-16 11:00:00,1815
2023-10-16 12:00:00,1901
2023-10-16 13:00:00,1814
2023-10-16 14:00:00,1693
2023-10-16 15:00:00,1639
2023-10-16 16:00:00,1622
2023-10-16 17:00:00,1579
2023-10-16 18:00:00,1645
2023-10-16 19:00:00,1681
2023-10-16 20:00:00,1698
2023-10-16 21:00:00,1771
2023-10-16 22:00:00,1863
2023-10-16 23:00:00,1955
2023-10-17 00:00:00,1979
2023-10-17 01:00:00,1910
2023-10-17 02:00:00,1809
2023-10-17 03:00:00,1686
2023-10-17 04:00:00,1571
2023-10-17 05:00:00,1491
2023-10-17 06:00:00,1447
2023-10-17 07:00:00,1430
2023-10-17 08:00:00,1434
2023-10-17 09:00:00,1468
2023-10-17 10:00:00,1590
2023-10-17 11:00:00,1783
2023-10-17 12:00:00,1853
2023-10-17 13:00:00,1765
2023-10-17 14:00:00,1645
2023-10-17 15:00:00,1607
2023-10-17 16:00:00,1621
2023-10-17 17:00:00,1608
2023-10-17 18:00:00,1668
2023-10-17 19:00:00,1694
2023-10-17 20:00:00,1719
2023-10-17 21:00:00,1749
2023-10-17 22:00:00,1818
2023-10-17 23:00:00,1915
2023-10-18 00:00:00,1939
2023-10-18 01:00:00,1874
2023-10-18 02:00:00,1772
2023-10-18 03:00:00,1657
2023-10-18 04:00:00,1551
2023-10-18 05:00:00,1478
2023-10-18 06:00:00,1441
2023-10-18 07:00:00,1428
2023-10-18 08:00:00,1436
2023-10-18 09:00:00,1481
2023-10-18 10:00:00,1607
2023-10-18 11:00:00,1806
2023-10-18 12:00:00,1892
2023-10-18 13:00:00,1802
2023-10-18 14:00:00,1662
2023-10-18 15:00:00,1579
2023-10-18 16:00:00,1539
2023-10-18 17:00:00,1538
2023-10-18 18:00:00,1599
2023-10-18 19:00:00,1580
2023-10-18 20:00:00,1583
2023-10-18 21:00:00,1693
2023-10-18 22:00:00,1786
2023-10-18 23:00:00,1896
2023-10-19 00:00:00,1929
2023-10-19 01:00:00,1873
2023-10-19 02:00:00,1786
2023-10-19 03:00:00,1666
2023-10-19 04:00:00,1555
2023-10-19 05:00:00,1488
