period,PL
2023-05-13 19:00:00,4155
2023-05-13 20:00:00,4151
2023-05-13 21:00:00,4176
2023-05-13 22:00:00,4170
2023-05-13 23:00:00,4128
2023-05-14 00:00:00,4072
2023-05-14 01:00:00,4065
2023-05-14 02:00:00,3956
2023-05-14 03:00:00,3724
2023-05-14 04:00:00,3503
2023-05-14 05:00:00,3296
2023-05-14 06:00:00,3154
2023-05-14 07:00:00,3066
2023-05-14 08:00:00,3012
2023-05-14 09:00:00,3014
2023-05-14 10:00:00,3054
2023-05-14 11:00:00,3141
2023-05-14 12:00:00,3322
2023-05-14 13:00:00,3527
2023-05-14 14:00:00,3638
2023-05-14 15:00:00,3684
2023-05-14 16:00:00,3704
2023-05-14 17:00:00,3690
2023-05-14 18:00:00,3670
2023-05-14 19:00:00,3683
2023-05-14 20:00:00,3736
2023-05-14 21:00:00,3850
2023-05-14 22:00:00,3920
2023-05-14 23:00:00,3924
2023-05-15 00:00:00,3926
2023-05-15 01:00:00,4001
2023-05-15 02:00:00,3915
2023-05-15 03:00:00,3603
2023-05-15 04:00:00,3382
2023-05-15 05:00:00,3248
2023-05-15 06:00:00,3168
2023-05-15 07:00:00,3093
2023-05-15 08:00:00,3119
2023-05-15 09:00:00,3197
2023-05-15 10:00:00,3451
2023-05-15 11:00:00,3891
2023-05-15 12:00:00,4225
2023-05-15 13:00:00,4301
2023-05-15 14:00:00,4339
2023-05-15 15:00:00,4335
2023-05-15 16:00:00,4400
2023-05-15 17:00:00,4419
2023-05-15 18:00:00,4452
2023-05-15 19:00:00,4445
2023-05-15 20:00:00,4405
2023-05-15 21:00:00,4508
2023-05-15 22:00:00,4590
2023-05-15 23:00:00,4576
2023-05-16 00:00:00,4464
2023-05-16 01:00:00,4462
2023-05-16 02:00:00,4311
2023-05-16 03:00:00,3940
2023-05-16 04:00:00,3587
2023-05-16 05:00:00,3446
2023-05-16 06:00:00,3351
2023-05-16 07:00:00,3300
2023-05-16 08:00:00,3242
2023-05-16 09:00:00,3363
2023-05-16 10:00:00,3605
2023-05-16 11:00:00,4001
2023-05-16 12:00:00,4238
2023-05-16 13:00:00,4342
2023-05-16 14:00:00,4402
2023-05-16 15:00:00,4456
2023-05-16 16:00:00,4502
2023-05-16 17:00:00,4539
2023-05-16 18:00:00,4644
2023-05-16 19:00:00,4649
2023-05-16 20:00:00,4652
2023-05-16 21:00:00,4706
2023-05-16 22:00:00,4697
2023-05-16 23:00:00,4607
2023-05-17 00:00:00,4588
2023-05-17 01:00:00,4598
2023-05-17 02:00:00,4423
2023-05-17 03:00:00,4077
2023-05-17 04:00:00,3730
2023-05-17 05:00:00,3510
2023-05-17 06:00:00,3383
2023-05-17 07:00:00,3318
2023-05-17 08:00:00,3334
2023-05-17 09:00:00,3374
2023-05-17 10:00:00,3540
2023-05-17 11:00:00,3910
2023-05-17 12:00:00,4183
2023-05-17 13:00:00,4272
2023-05-17 14:00:00,4303
2023-05-17 15:00:00,4288
2023-05-17 16:00:00,4297
2023-05-17 17:00:00,4297
2023-05-17 18:00:00,4331
2023-05-17 19:00:00,4291
2023-05-17 20:00:00,4280
2023-05-17 21:00:00,4291
2023-05-17 22:00:00,4327
2023-05-17 23:00:00,4312
2023-05-18 00:00:00,4298
2023-05-18 01:00:00,4333
2023-05-18 02:00:00,4215
2023-05-18 03:00:00,3908
2023-05-18 04:00:00,3655
2023-05-18 05:00:00,3479
2023-05-18 06:00:00,3462
2023-05-18 07:00:00,3475
2023-05-18 08:00:00,3491
2023-05-18 09:00:00,3575
2023-05-18 10:00:00,3891
2023-05-18 11:00:00,4306
2023-05-18 12:00:00,4554
2023-05-18 13:00:00,4499
2023-05-18 14:00:00,4443
2023-05-18 15:00:00,4414
2023-05-18 16:00:00,4392
2023-05-18 17:00:00,4321
2023-05-18 18:00:00,4290
2023-05-18 19:00:00,4232
2023-05-18 20:00:00,4258
2023-05-18 21:00:00,4290
2023-05-18 22:00:00,4324
2023-05-18 23:00:00,4279
2023-05-19 00:00:00,4247
2023-05-19 01:00:00,4285
2023-05-19 02:00:00,4152
2023-05-19 03:00:00,3863
2023-05-19 04:00:00,3598
2023-05-19 05:00:00,3401
2023-05-19 06:00:00,3280
2023-05-19 07:00:00,3237
2023-05-19 08:00:00,3238
2023-05-19 09:00:00,3318
2023-05-19 10:00:00,3536
2023-05-19 11:00:00,3925
2023-05-19 12:00:00,4201
2023-05-19 13:00:00,4299
2023-05-19 14:00:00,4325
2023-05-19 15:00:00,4347
2023-05-19 16:00:00,4365
2023-05-19 17:00:00,4366
2023-05-19 18:00:00,4351
2023-05-19 19:00:00,4277
2023-05-19 20:00:00,4247
2023-05-19 21:00:00,4284
2023-05-19 22:00:00,4257
2023-05-19 23:00:00,4203
2023-05-20 00:00:00,4143
2023-05-20 01:00:00,4134
2023-05-20 02:00:00,4034
2023-05-20 03:00:00,3789
2023-05-20 04:00:00,3534
2023-05-20 05:00:00,3328
2023-05-20 06:00:00,3213
2023-05-20 07:00:00,3158
2023-05-20 08:00:00,3123
2023-05-20 09:00:00,3137
2023-05-20 10:00:00,3211
2023-05-20 11:00:00,3340
2023-05-20 12:00:00,3546
2023-05-20 13:00:00,3750
2023-05-20 14:00:00,3872
2023-05-20 15:00:00,3942
2023-05-20 16:00:00,3974
2023-05-20 17:00:00,3983
2023-05-20 18:00:00,3976
2023-05-20 19:00:00,3977
2023-05-20 20:00:00,4000
2023-05-20 21:00:00,4079
2023-05-20 22:00:00,4137
2023-05-20 23:00:00,4114
2023-05-21 00:00:00,4093
2023-05-21 01:00:00,4080
2023-05-21 02:00:00,3937
2023-05-21 03:00:00,3703
2023-05-21 04:00:00,3440
2023-05-21 05:00:00,3236
2023-05-21 06:00:00,3112
2023-05-21 07:00:00,3057
2023-05-21 08:00:00,3026
2023-05-21 09:00:00,3005
2023-05-21 10:00:00,3054
2023-05-21 11:00:00,3151
2023-05-21 12:00:00,3335
2023-05-21 13:00:00,3548
2023-05-21 14:00:00,3643
2023-05-21 15:00:00,3687
2023-05-21 16:00:00,3739
2023-05-21 17:00:00,3775
2023-05-21 18:00:00,3795
2023-05-21 19:00:00,3826
2023-05-21 20:00:00,3891
2023-05-21 21:00:00,4032
2023-05-21 22:00:00,4167
2023-05-21 23:00:00,4195
2023-05-22 00:00:00,4180
2023-05-22 01:00:00,4188
2023-05-22 02:00:00,4109
2023-05-22 03:00:00,3769
2023-05-22 04:00:00,3523
2023-05-22 05:00:00,3341
2023-05-22 06:00:00,3226
2023-05-22 07:00:00,3183
2023-05-22 08:00:00,3199
2023-05-22 09:00:00,3249
2023-05-22 10:00:00,3496
2023-05-22 11:00:00,3916
2023-05-22 12:00:00,4197
2023-05-22 13:00:00,4360
2023-05-22 14:00:00,4426
2023-05-22 15:00:00,4508
2023-05-22 16:00:00,4526
2023-05-22 17:00:00,4640
2023-05-22 18:00:00,4733
2023-05-22 19:00:00,4777
2023-05-22 20:00:00,4739
2023-05-22 21:00:00,4837
2023-05-22 22:00:00,4851
2023-05-22 23:00:00,4814
2023-05-23 00:00:00,4662
2023-05-23 01:00:00,4617
2023-05-23 02:00:00,4422
2023-05-23 03:00:00,4101
2023-05-23 04:00:00,3783
2023-05-23 05:00:00,3536
2023-05-23 06:00:00,3404
2023-05-23 07:00:00,3346
2023-05-23 08:00:00,3335
2023-05-23 09:00:00,3372
2023-05-23 10:00:00,3614
2023-05-23 11:00:00,3953
2023-05-23 12:00:00,4285
2023-05-23 13:00:00,4414
2023-05-23 14:00:00,4471
2023-05-23 15:00:00,4534
2023-05-23 16:00:00,4556
2023-05-23 17:00:00,4614
2023-05-23 18:00:00,4734
2023-05-23 19:00:00,4773
2023-05-23 20:00:00,4777
2023-05-23 21:00:00,4831
2023-05-23 22:00:00,4872
2023-05-23 23:00:00,4819
2023-05-24 00:00:00,4675
2023-05-24 01:00:00,4624
2023-05-24 02:00:00,4481
2023-05-24 03:00:00,4084
2023-05-24 04:00:00,3785
2023-05-24 05:00:00,3574
2023-05-24 06:00:00,3445
2023-05-24 07:00:00,3314
2023-05-24 08:00:00,3326
2023-05-24 09:00:00,3403
2023-05-24 10:00:00,3633
2023-05-24 11:00:00,3973
2023-05-24 12:00:00,4296
2023-05-24 13:00:00,4406
2023-05-24 14:00:00,4443
2023-05-24 15:00:00,4477
2023-05-24 16:00:00,4588
2023-05-24 17:00:00,4627
2023-05-24 18:00:00,4733
2023-05-24 19:00:00,4800
2023-05-24 20:00:00,4847
2023-05-24 21:00:00,4924
2023-05-24 22:00:00,4945
2023-05-24 23:00:00,4786
2023-05-25 00:00:00,4692
2023-05-25 01:00:00,4583
2023-05-25 02:00:00,4334
2023-05-25 03:00:00,3957
2023-05-25 04:00:00,3663
2023-05-25 05:00:00,3466
2023-05-25 06:00:00,3400
2023-05-25 07:00:00,3300
2023-05-25 08:00:00,3280
2023-05-25 09:00:00,3315
2023-05-25 10:00:00,3572
2023-05-25 11:00:00,3998
2023-05-25 12:00:00,4251
2023-05-25 13:00:00,4349
2023-05-25 14:00:00,4285
2023-05-25 15:00:00,4331
2023-05-25 16:00:00,4347
2023-05-25 17:00:00,4359
2023-05-25 18:00:00,4331
2023-05-25 19:00:00,4366
2023-05-25 20:00:00,4381
2023-05-25 21:00:00,4439
2023-05-25 22:00:00,4407
2023-05-25 23:00:00,4391
2023-05-26 00:00:00,4336
2023-05-26 01:00:00,4322
2023-05-26 02:00:00,4227
2023-05-26 03:00:00,3900
2023-05-26 04:00:00,3621
2023-05-26 05:00:00,3427
2023-05-26 06:00:00,3307
2023-05-26 07:00:00,3247
2023-05-26 08:00:00,3233
2023-05-26 09:00:00,3301
2023-05-26 10:00:00,3491
2023-05-26 11:00:00,3873
2023-05-26 12:00:00,4116
2023-05-26 13:00:00,4219
2023-05-26 14:00:00,4234
2023-05-26 15:00:00,4275
2023-05-26 16:00:00,4277
2023-05-26 17:00:00,4271
2023-05-26 18:00:00,4284
2023-05-26 19:00:00,4261
2023-05-26 20:00:00,4275
2023-05-26 21:00:00,4344
2023-05-26 22:00:00,4403
2023-05-26 23:00:00,4362
2023-05-27 00:00:00,4267
2023-05-27 01:00:00,4180
2023-05-27 02:00:00,4067
2023-05-27 03:00:00,3773
2023-05-27 04:00:00,3487
2023-05-27 05:00:00,3275
2023-05-27 06:00:00,3155
2023-05-27 07:00:00,3070
2023-05-27 08:00:00,3035
2023-05-27 09:00:00,3048
2023-05-27 10:00:00,3109
2023-05-27 11:00:00,3216
2023-05-27 12:00:00,3403
2023-05-27 13:00:00,3598
2023-05-27 14:00:00,3717
2023-05-27 15:00:00,3780
2023-05-27 16:00:00,3823
2023-05-27 17:00:00,3847
2023-05-27 18:00:00,3889
2023-05-27 19:00:00,3930
2023-05-27 20:00:00,4007
2023-05-27 21:00:00,4117
2023-05-27 22:00:00,4210
2023-05-27 23:00:00,4215
2023-05-28 00:00:00,4113
2023-05-28 01:00:00,4037
2023-05-28 02:00:00,3931
2023-05-28 03:00:00,3687
2023-05-28 04:00:00,3431
2023-05-28 05:00:00,3216
2023-05-28 06:00:00,3056
2023-05-28 07:00:00,2974
2023-05-28 08:00:00,2930
2023-05-28 09:00:00,2927
2023-05-28 10:00:00,2948
2023-05-28 11:00:00,3044
2023-05-28 12:00:00,3229
2023-05-28 13:00:00,3446
2023-05-28 14:00:00,3599
2023-05-28 15:00:00,3713
2023-05-28 16:00:00,3816
2023-05-28 17:00:00,3899
2023-05-28 18:00:00,3958
2023-05-28 19:00:00,4014
2023-05-28 20:00:00,4063
2023-05-28 21:00:00,4111
2023-05-28 22:00:00,4150
2023-05-28 23:00:00,4120
2023-05-29 00:00:00,4038
2023-05-29 01:00:00,4003
2023-05-29 02:00:00,3922
2023-05-29 03:00:00,3702
2023-05-29 04:00:00,3447
2023-05-29 05:00:00,3254
2023-05-29 06:00:00,3119
2023-05-29 07:00:00,3017
2023-05-29 08:00:00,2966
2023-05-29 09:00:00,2951
2023-05-29 10:00:00,2969
2023-05-29 11:00:00,3056
2023-05-29 12:00:00,3256
2023-05-29 13:00:00,3537
2023-05-29 14:00:00,3757
2023-05-29 15:00:00,3941
2023-05-29 16:00:00,4130
2023-05-29 17:00:00,4269
2023-05-29 18:00:00,4356
2023-05-29 19:00:00,4425
2023-05-29 20:00:00,4504
2023-05-29 21:00:00,4634
2023-05-29 22:00:00,4721
2023-05-29 23:00:00,4675
2023-05-30 00:00:00,4568
2023-05-30 01:00:00,4432
2023-05-30 02:00:00,4248
2023-05-30 03:00:00,3854
2023-05-30 04:00:00,3549
2023-05-30 05:00:00,3366
2023-05-30 06:00:00,3234
2023-05-30 07:00:00,3190
2023-05-30 08:00:00,3107
2023-05-30 09:00:00,3232
2023-05-30 10:00:00,3438
2023-05-30 11:00:00,3789
2023-05-30 12:00:00,4166
2023-05-30 13:00:00,4298
2023-05-30 14:00:00,4349
2023-05-30 15:00:00,4446
2023-05-30 16:00:00,4532
2023-05-30 17:00:00,4607
2023-05-30 18:00:00,4700
2023-05-30 19:00:00,4777
2023-05-30 20:00:00,4863
2023-05-30 21:00:00,4985
2023-05-30 22:00:00,5035
2023-05-30 23:00:00,4997
2023-05-31 00:00:00,4856
2023-05-31 01:00:00,4708
2023-05-31 02:00:00,4515
2023-05-31 03:00:00,4166
2023-05-31 04:00:00,3837
2023-05-31 05:00:00,3612
2023-05-31 06:00:00,3452
2023-05-31 07:00:00,3388
2023-05-31 08:00:00,3298
2023-05-31 09:00:00,3405
2023-05-31 10:00:00,3604
2023-05-31 11:00:00,3982
2023-05-31 12:00:00,4288
2023-05-31 13:00:00,4397
2023-05-31 14:00:00,4426
2023-05-31 15:00:00,4530
2023-05-31 16:00:00,4618
2023-05-31 17:00:00,4670
2023-05-31 18:00:00,4791
2023-05-31 19:00:00,4878
2023-05-31 20:00:00,4989
2023-05-31 21:00:00,5116
2023-05-31 22:00:00,5178
2023-05-31 23:00:00,5151
2023-06-01 00:00:00,5012
2023-06-01 01:00:00,5317
2023-06-01 02:00:00,5121
2023-06-01 03:00:00,4750
2023-06-01 04:00:00,4418
2023-06-01 05:00:00,4188
2023-06-01 06:00:00,4188
2023-06-01 07:00:00,4021
2023-06-01 08:00:00,3988
2023-06-01 09:00:00,3905
2023-06-01 10:00:00,4070
2023-06-01 11:00:00,4420
2023-06-01 12:00:00,4688
2023-06-01 13:00:00,4621
2023-06-01 14:00:00,4514
2023-06-01 15:00:00,4656
2023-06-01 16:00:00,4823
2023-06-01 17:00:00,4997
2023-06-01 18:00:00,5194
2023-06-01 19:00:00,5330
2023-06-01 20:00:00,5482
2023-06-01 21:00:00,5649
2023-06-01 22:00:00,5731
2023-06-01 23:00:00,5716
2023-06-02 00:00:00,5570
2023-06-02 01:00:00,5370
2023-06-02 02:00:00,5145
2023-06-02 03:00:00,4707
2023-06-02 04:00:00,4346
2023-06-02 05:00:00,4036
2023-06-02 06:00:00,3854
2023-06-02 07:00:00,3710
2023-06-02 08:00:00,3559
2023-06-02 09:00:00,3628
2023-06-02 10:00:00,3774
2023-06-02 11:00:00,4128
2023-06-02 12:00:00,4478
2023-06-02 13:00:00,4725
2023-06-02 14:00:00,4895
2023-06-02 15:00:00,5174
2023-06-02 16:00:00,5417
2023-06-02 17:00:00,5626
2023-06-02 18:00:00,5833
2023-06-02 19:00:00,5951
2023-06-02 20:00:00,5979
2023-06-02 21:00:00,5999
2023-06-02 22:00:00,5927
2023-06-02 23:00:00,5756
2023-06-03 00:00:00,5545
2023-06-03 01:00:00,5342
2023-06-03 02:00:00,5140
2023-06-03 03:00:00,4745
2023-06-03 04:00:00,4374
2023-06-03 05:00:00,4050
2023-06-03 06:00:00,3848
2023-06-03 07:00:00,3708
2023-06-03 08:00:00,3617
2023-06-03 09:00:00,3576
2023-06-03 10:00:00,3577
2023-06-03 11:00:00,3684
2023-06-03 12:00:00,3913
2023-06-03 13:00:00,4213
2023-06-03 14:00:00,4419
2023-06-03 15:00:00,4580
2023-06-03 16:00:00,4695
2023-06-03 17:00:00,4802
2023-06-03 18:00:00,4880
2023-06-03 19:00:00,4921
2023-06-03 20:00:00,4962
2023-06-03 21:00:00,4957
2023-06-03 22:00:00,4867
2023-06-03 23:00:00,4738
2023-06-04 00:00:00,4570
2023-06-04 01:00:00,4410
2023-06-04 02:00:00,4264
2023-06-04 03:00:00,3994
2023-06-04 04:00:00,3733
2023-06-04 05:00:00,3510
2023-06-04 06:00:00,3353
2023-06-04 07:00:00,3241
2023-06-04 08:00:00,3168
2023-06-04 09:00:00,3149
2023-06-04 10:00:00,3166
2023-06-04 11:00:00,3237
2023-06-04 12:00:00,3409
2023-06-04 13:00:00,3633
2023-06-04 14:00:00,3785
2023-06-04 15:00:00,3869
2023-06-04 16:00:00,3944
2023-06-04 17:00:00,3996
2023-06-04 18:00:00,4036
2023-06-04 19:00:00,4097
2023-06-04 20:00:00,4191
2023-06-04 21:00:00,4327
2023-06-04 22:00:00,4435
2023-06-04 23:00:00,4425
2023-06-05 00:00:00,4352
2023-06-05 01:00:00,4248
2023-06-05 02:00:00,4139
2023-06-05 03:00:00,3861
2023-06-05 04:00:00,3591
2023-06-05 05:00:00,3403
2023-06-05 06:00:00,3315
2023-06-05 07:00:00,3268
2023-06-05 08:00:00,3243
2023-06-05 09:00:00,3273
2023-06-05 10:00:00,3490
2023-06-05 11:00:00,3866
2023-06-05 12:00:00,4185
2023-06-05 13:00:00,4318
2023-06-05 14:00:00,4354
2023-06-05 15:00:00,4269
2023-06-05 16:00:00,4381
2023-06-05 17:00:00,4620
2023-06-05 18:00:00,4705
2023-06-05 19:00:00,4751
2023-06-05 20:00:00,4777
2023-06-05 21:00:00,4818
2023-06-05 22:00:00,4825
2023-06-05 23:00:00,4751
2023-06-06 00:00:00,4627
2023-06-06 01:00:00,4536
2023-06-06 02:00:00,4390
2023-06-06 03:00:00,4079
2023-06-06 04:00:00,3815
2023-06-06 05:00:00,3595
2023-06-06 06:00:00,3483
2023-06-06 07:00:00,3373
2023-06-06 08:00:00,3370
2023-06-06 09:00:00,3434
2023-06-06 10:00:00,3601
2023-06-06 11:00:00,3949
2023-06-06 12:00:00,4251
2023-06-06 13:00:00,4332
2023-06-06 14:00:00,4411
2023-06-06 15:00:00,4504
2023-06-06 16:00:00,4592
2023-06-06 17:00:00,4669
2023-06-06 18:00:00,4773
2023-06-06 19:00:00,4786
2023-06-06 20:00:00,4765
2023-06-06 21:00:00,4820
2023-06-06 22:00:00,4865
2023-06-06 23:00:00,4804
2023-06-07 00:00:00,4693
2023-06-07 01:00:00,4610
2023-06-07 02:00:00,4476
2023-06-07 03:00:00,4132
2023-06-07 04:00:00,3877
2023-06-07 05:00:00,3639
2023-06-07 06:00:00,3503
2023-06-07 07:00:00,3395
2023-06-07 08:00:00,3292
2023-06-07 09:00:00,3397
2023-06-07 10:00:00,3580
2023-06-07 11:00:00,3934
2023-06-07 12:00:00,4196
2023-06-07 13:00:00,4339
2023-06-07 14:00:00,4370
2023-06-07 15:00:00,4464
2023-06-07 16:00:00,4523
2023-06-07 17:00:00,4536
2023-06-07 18:00:00,4588
2023-06-07 19:00:00,4567
2023-06-07 20:00:00,4570
2023-06-07 21:00:00,4608
2023-06-07 22:00:00,4646
2023-06-07 23:00:00,4591
2023-06-08 00:00:00,4499
2023-06-08 01:00:00,4415
2023-06-08 02:00:00,4261
2023-06-08 03:00:00,3952
2023-06-08 04:00:00,3704
2023-06-08 05:00:00,3526
2023-06-08 06:00:00,3407
2023-06-08 07:00:00,3274
2023-06-08 08:00:00,3305
2023-06-08 09:00:00,3379
2023-06-08 10:00:00,3568
2023-06-08 11:00:00,3862
2023-06-08 12:00:00,4164
2023-06-08 13:00:00,4283
2023-06-08 14:00:00,4288
2023-06-08 15:00:00,4356
2023-06-08 16:00:00,4409
2023-06-08 17:00:00,4461
2023-06-08 18:00:00,4510
2023-06-08 19:00:00,4506
2023-06-08 20:00:00,4503
2023-06-08 21:00:00,4521
2023-06-08 22:00:00,4495
2023-06-08 23:00:00,4422
2023-06-09 00:00:00,4353
2023-06-09 01:00:00,4300
2023-06-09 02:00:00,4207
2023-06-09 03:00:00,3969
2023-06-09 04:00:00,3718
2023-06-09 05:00:00,3530
2023-06-09 06:00:00,3516
2023-06-09 07:00:00,3471
2023-06-09 08:00:00,3451
2023-06-09 09:00:00,3465
2023-06-09 10:00:00,3619
2023-06-09 11:00:00,3875
2023-06-09 12:00:00,4174
2023-06-09 13:00:00,4306
2023-06-09 14:00:00,4327
2023-06-09 15:00:00,4379
2023-06-09 16:00:00,4427
2023-06-09 17:00:00,4458
2023-06-09 18:00:00,4483
2023-06-09 19:00:00,4459
2023-06-09 20:00:00,4440
2023-06-09 21:00:00,4481
2023-06-09 22:00:00,4468
2023-06-09 23:00:00,4353
2023-06-10 00:00:00,4246
2023-06-10 01:00:00,4185
2023-06-10 02:00:00,4107
2023-06-10 03:00:00,3860
2023-06-10 04:00:00,3603
2023-06-10 05:00:00,3478
2023-06-10 06:00:00,3382
2023-06-10 07:00:00,3297
2023-06-10 08:00:00,3260
2023-06-10 09:00:00,3167
2023-06-10 10:00:00,3210
2023-06-10 11:00:00,3339
2023-06-10 12:00:00,3531
2023-06-10 13:00:00,3739
2023-06-10 14:00:00,3863
2023-06-10 15:00:00,3949
2023-06-10 16:00:00,4016
2023-06-10 17:00:00,4072
2023-06-10 18:00:00,4136
2023-06-10 19:00:00,4227
2023-06-10 20:00:00,4332
2023-06-10 21:00:00,4434
2023-06-10 22:00:00,4484
2023-06-10 23:00:00,4463
2023-06-11 00:00:00,4386
2023-06-11 01:00:00,4298
2023-06-11 02:00:00,4192
2023-06-11 03:00:00,3948
2023-06-11 04:00:00,3697
2023-06-11 05:00:00,3482
2023-06-11 06:00:00,3336
2023-06-11 07:00:00,3238
2023-06-11 08:00:00,3173
2023-06-11 09:00:00,3151
2023-06-11 10:00:00,3165
2023-06-11 11:00:00,3237
2023-06-11 12:00:00,3423
2023-06-11 13:00:00,3677
2023-06-11 14:00:00,3889
2023-06-11 15:00:00,4072
2023-06-11 16:00:00,4287
2023-06-11 17:00:00,4451
2023-06-11 18:00:00,4600
2023-06-11 19:00:00,4713
2023-06-11 20:00:00,4816
2023-06-11 21:00:00,4941
2023-06-11 22:00:00,5044
2023-06-11 23:00:00,5021
2023-06-12 00:00:00,4931
2023-06-12 01:00:00,4848
2023-06-12 02:00:00,4730
2023-06-12 03:00:00,4433
2023-06-12 04:00:00,4148
2023-06-12 05:00:00,3943
2023-06-12 06:00:00,3858
2023-06-12 07:00:00,3788
2023-06-12 08:00:00,3729
2023-06-12 09:00:00,3783
2023-06-12 10:00:00,3986
2023-06-12 11:00:00,4346
2023-06-12 12:00:00,4677
2023-06-12 13:00:00,4899
2023-06-12 14:00:00,5069
2023-06-12 15:00:00,5193
2023-06-12 16:00:00,5279
2023-06-12 17:00:00,5309
2023-06-12 18:00:00,5306
2023-06-12 19:00:00,5242
2023-06-12 20:00:00,5140
2023-06-12 21:00:00,5105
2023-06-12 22:00:00,5087
2023-06-12 23:00:00,4983
2023-06-13 00:00:00,4828
2023-06-13 01:00:00,4684
2023-06-13 02:00:00,4521
2023-06-13 03:00:00,4228
2023-06-13 04:00:00,3986
2023-06-13 05:00:00,3783
2023-06-13 06:00:00,3618
2023-06-13 07:00:00,3509
2023-06-13 08:00:00,3459
2023-06-13 09:00:00,3511
2023-06-13 10:00:00,3702
2023-06-13 11:00:00,4026
2023-06-13 12:00:00,4309
2023-06-13 13:00:00,4459
2023-06-13 14:00:00,4552
2023-06-13 15:00:00,4612
2023-06-13 16:00:00,4687
2023-06-13 17:00:00,4707
2023-06-13 18:00:00,4761
2023-06-13 19:00:00,4731
2023-06-13 20:00:00,4761
2023-06-13 21:00:00,4854
2023-06-13 22:00:00,4916
2023-06-13 23:00:00,4820
2023-06-14 00:00:00,4723
2023-06-14 01:00:00,4635
2023-06-14 02:00:00,4518
2023-06-14 03:00:00,4215
2023-06-14 04:00:00,3964
2023-06-14 05:00:00,3740
2023-06-14 06:00:00,3621
2023-06-14 07:00:00,3541
2023-06-14 08:00:00,3492
2023-06-14 09:00:00,3549
2023-06-14 10:00:00,3726
2023-06-14 11:00:00,4035
2023-06-14 12:00:00,4314
2023-06-14 13:00:00,4517
2023-06-14 14:00:00,4602
2023-06-14 15:00:00,4660
2023-06-14 16:00:00,4675
2023-06-14 17:00:00,4642
2023-06-14 18:00:00,4650
2023-06-14 19:00:00,4636
2023-06-14 20:00:00,4607
2023-06-14 21:00:00,4627
2023-06-14 22:00:00,4625
2023-06-14 23:00:00,4571
2023-06-15 00:00:00,4506
2023-06-15 01:00:00,4448
2023-06-15 02:00:00,4349
2023-06-15 03:00:00,4116
2023-06-15 04:00:00,3876
2023-06-15 05:00:00,3701
2023-06-15 06:00:00,3569
2023-06-15 07:00:00,3476
2023-06-15 08:00:00,3446
2023-06-15 09:00:00,3503
2023-06-15 10:00:00,3692
2023-06-15 11:00:00,4003
2023-06-15 12:00:00,4268
2023-06-15 13:00:00,4427
2023-06-15 14:00:00,4501
2023-06-15 15:00:00,4579
2023-06-15 16:00:00,4663
2023-06-15 17:00:00,4722
2023-06-15 18:00:00,4818
2023-06-15 19:00:00,4869
2023-06-15 20:00:00,4896
2023-06-15 21:00:00,4954
2023-06-15 22:00:00,4959
2023-06-15 23:00:00,4904
2023-06-16 00:00:00,4787
2023-06-16 01:00:00,4699
2023-06-16 02:00:00,4576
2023-06-16 03:00:00,4270
2023-06-16 04:00:00,3993
2023-06-16 05:00:00,3737
2023-06-16 06:00:00,3609
2023-06-16 07:00:00,3507
2023-06-16 08:00:00,3474
2023-06-16 09:00:00,3501
2023-06-16 10:00:00,3654
2023-06-16 11:00:00,3945
2023-06-16 12:00:00,4245
2023-06-16 13:00:00,4425
2023-06-16 14:00:00,4534
2023-06-16 15:00:00,4585
2023-06-16 16:00:00,4592
2023-06-16 17:00:00,4573
2023-06-16 18:00:00,4531
2023-06-16 19:00:00,4521
2023-06-16 20:00:00,4559
2023-06-16 21:00:00,4626
2023-06-16 22:00:00,4642
2023-06-16 23:00:00,4547
2023-06-17 00:00:00,4449
2023-06-17 01:00:00,4358
2023-06-17 02:00:00,4261
2023-06-17 03:00:00,4006
2023-06-17 04:00:00,3760
2023-06-17 05:00:00,3554
2023-06-17 06:00:00,3400
2023-06-17 07:00:00,3304
2023-06-17 08:00:00,3236
2023-06-17 09:00:00,3238
2023-06-17 10:00:00,3282
2023-06-17 11:00:00,3398
2023-06-17 12:00:00,3592
2023-06-17 13:00:00,3790
2023-06-17 14:00:00,3940
2023-06-17 15:00:00,4058
2023-06-17 16:00:00,4142
2023-06-17 17:00:00,4170
2023-06-17 18:00:00,4186
2023-06-17 19:00:00,4221
2023-06-17 20:00:00,4255
2023-06-17 21:00:00,4324
2023-06-17 22:00:00,4385
2023-06-17 23:00:00,4379
2023-06-18 00:00:00,4287
2023-06-18 01:00:00,4188
2023-06-18 02:00:00,4112
2023-06-18 03:00:00,3871
2023-06-18 04:00:00,3612
2023-06-18 05:00:00,3397
2023-06-18 06:00:00,3259
2023-06-18 07:00:00,3159
2023-06-18 08:00:00,3094
2023-06-18 09:00:00,3077
2023-06-18 10:00:00,3091
2023-06-18 11:00:00,3161
2023-06-18 12:00:00,3356
2023-06-18 13:00:00,3580
2023-06-18 14:00:00,3742
2023-06-18 15:00:00,3900
2023-06-18 16:00:00,4016
2023-06-18 17:00:00,4115
2023-06-18 18:00:00,4198
2023-06-18 19:00:00,4297
2023-06-18 20:00:00,4423
2023-06-18 21:00:00,4561
2023-06-18 22:00:00,4642
2023-06-18 23:00:00,4627
2023-06-19 00:00:00,4562
2023-06-19 01:00:00,4471
2023-06-19 02:00:00,4383
2023-06-19 03:00:00,4110
2023-06-19 04:00:00,3814
